id,subdistrict_id:id,name,zip
village_00516,res_subdistrict_00028,Lawe Petanduk-ii,
village_00517,res_subdistrict_00029,Titi Mas,24673
village_00518,res_subdistrict_00029,Meranti,24673
village_00519,res_subdistrict_00029,Kute Lang-lang,
village_00520,res_subdistrict_00029,Lawe Sumur,24673
village_00521,res_subdistrict_00029,Pardamaian,
village_00522,res_subdistrict_00029,Salim Pipit,24673
village_00523,res_subdistrict_00029,Penguhapan,24673
village_00524,res_subdistrict_00029,Lumban Tua,24673
village_00525,res_subdistrict_00029,Mutiara Damai,24673
village_00526,res_subdistrict_00029,Dolok Nauli,24673
village_00527,res_subdistrict_00029,Tuhi Jongkat,24673
village_00528,res_subdistrict_00029,Uning Sigugur,24673
village_00529,res_subdistrict_00029,Lumban Sitio-tio,24673
village_00530,res_subdistrict_00029,Lawe Malum,24673
village_00531,res_subdistrict_00029,Alur Baning,24673
village_00532,res_subdistrict_00029,Lingga Alas,
village_00533,res_subdistrict_00029,Khambung Tumbung,
village_00534,res_subdistrict_00029,Tuah Mesade,24673
village_00535,res_subdistrict_00029,Sumukh Alas,24673
village_00536,res_subdistrict_00029,Alukh Bakhu,24673
village_00537,res_subdistrict_00029,Sepekhinding,24673
village_00538,res_subdistrict_00029,Tanoh Subukh,24673
village_00539,res_subdistrict_00029,Pinggan Mbelang,24673
village_00540,res_subdistrict_00029,Sigai Indah,24673
village_00541,res_subdistrict_00029,Ukekh Deleng,24673
village_00542,res_subdistrict_00029,Alas Mesikhat,24673
village_00543,res_subdistrict_00029,Titi Hakhapen,
village_00544,res_subdistrict_00030,Aunan Sepakat,24652
village_00545,res_subdistrict_00030,Lawe Penanggalan,24652
village_00546,res_subdistrict_00030,Lawe Mengkudu,24652
village_00547,res_subdistrict_00030,Jambur Lak-lak,
village_00548,res_subdistrict_00030,Simpang Tiga Jongar,
village_00549,res_subdistrict_00030,Jongar Asli,
village_00550,res_subdistrict_00030,Ketambe,24652
village_00551,res_subdistrict_00030,Rumah Bundar,24652
village_00552,res_subdistrict_00030,Penyeberangan Cingkam,24652
village_00553,res_subdistrict_00030,Deleng Damar,24652
village_00554,res_subdistrict_00030,Bintang Bener,24652
village_00555,res_subdistrict_00030,Suka Rimbun,24652
village_00556,res_subdistrict_00030,Lawe Aunan,24652
village_00557,res_subdistrict_00030,Bener Bepapah,
village_00558,res_subdistrict_00030,Penungkunen,24652
village_00559,res_subdistrict_00030,Datok Pining,24652
village_00560,res_subdistrict_00030,Kati Maju,24652
village_00561,res_subdistrict_00030,Leuser,
village_00562,res_subdistrict_00030,Jati Sara,
village_00563,res_subdistrict_00030,Bukit Mbakhu,24652
village_00564,res_subdistrict_00030,Kayu Metangur,
village_00565,res_subdistrict_00030,Lawe Sembekan,24652
village_00566,res_subdistrict_00030,Lawe Beringin,
village_00567,res_subdistrict_00030,Lawe Ger-ger,
village_00568,res_subdistrict_00030,Simpur Jaya,24652
village_00569,res_subdistrict_00031,Salang Baru,
village_00570,res_subdistrict_00031,Ranto Dior,
village_00571,res_subdistrict_00031,Lembah Alas,
village_00572,res_subdistrict_00031,Tenembak Lang-lang,
village_00573,res_subdistrict_00031,Salang Sigotom,
village_00574,res_subdistrict_00031,Tualang Lama,
village_00575,res_subdistrict_00031,Gusung Batu,
village_00576,res_subdistrict_00031,Kaya Pangur,
village_00577,res_subdistrict_00031,Sepakat,
village_00578,res_subdistrict_00031,Lawe Pangkat,
village_00579,res_subdistrict_00031,Bunga Melur,
village_00580,res_subdistrict_00031,Penampaan,
village_00581,res_subdistrict_00031,Terutung Mbelang,
village_00582,res_subdistrict_00031,Salang Muara,
village_00583,res_subdistrict_00031,Lawe Hakhum,
village_00584,res_subdistrict_00031,Tanoh Khukahen,
village_00585,res_subdistrict_00031,Tading Ni Ulihi,
village_00586,res_subdistrict_00031,Peseluk Pesimbe,
village_00587,res_subdistrict_00031,Kane Lot,
village_00588,res_subdistrict_00031,Muhajirin,
village_00589,res_subdistrict_00031,Beriring Naru,
village_00590,res_subdistrict_00031,Kati Jeroh,
village_00591,res_subdistrict_00032,Terutung Megara Lawe Pasaran,24671
village_00592,res_subdistrict_00032,Kisam Gabungan,
village_00593,res_subdistrict_00032,Kisam Kute Pasir,24671
village_00594,res_subdistrict_00032,Lawe Sumur,24671
village_00595,res_subdistrict_00032,Lawe Sumur Baru,24671
village_00596,res_subdistrict_00032,Kute Lesung,24671
village_00597,res_subdistrict_00032,Berandang,24671
village_00598,res_subdistrict_00032,Kute Bunin,24671
village_00599,res_subdistrict_00032,Buah Pala,24671
village_00600,res_subdistrict_00032,Panosan,
village_00601,res_subdistrict_00032,Lawe Pasaran Tengku Mbelin,
village_00602,res_subdistrict_00032,Terutung Megahke Mbakhu,
village_00603,res_subdistrict_00032,Kisam Lestari,24671
village_00604,res_subdistrict_00032,Kisam Kute Rambe,24671
village_00605,res_subdistrict_00032,Lawe Polak,24671
village_00606,res_subdistrict_00032,Lawes Sumur Sepakat,
village_00607,res_subdistrict_00032,Setia Baru,24671
village_00608,res_subdistrict_00032,Teger Miko,24671
village_00609,res_subdistrict_00033,Salim Pinim I,
village_00610,res_subdistrict_00033,Jambur Damar,
village_00611,res_subdistrict_00033,Alur Langsat,
village_00612,res_subdistrict_00033,Rambah Sayang,
village_00613,res_subdistrict_00033,Rumah Luar,
village_00614,res_subdistrict_00033,Tenembak Alas,
village_00615,res_subdistrict_00033,Lawe Tungkal,
village_00616,res_subdistrict_00033,Salim Pinim Ii,
village_00617,res_subdistrict_00033,Jambukh Pekhmate,
village_00618,res_subdistrict_00033,Khutung Mbelang,
village_00619,res_subdistrict_00033,Timang Rasa,
village_00620,res_subdistrict_00033,Stambul Jaya,
village_00621,res_subdistrict_00033,Alur Nangke,
village_00622,res_subdistrict_00033,Kute Mejile,
village_00623,res_subdistrict_00034,Bintang Alga Musara,24673
village_00624,res_subdistrict_00034,Bintang Bukit Indah,
village_00625,res_subdistrict_00034,Tanjung Sari,24673
village_00626,res_subdistrict_00034,Bun-bun Alas,
village_00627,res_subdistrict_00034,Naga Timbul,24673
village_00628,res_subdistrict_00034,Gunung Pak-pak,24673
village_00629,res_subdistrict_00034,Bukit Meriah,
village_00630,res_subdistrict_00034,Permata Musara,24673
village_00631,res_subdistrict_00034,Laut Tawar,24673
village_00632,res_subdistrict_00034,Kane Mende,24673
village_00633,res_subdistrict_00034,Lawe Sekhakut,24673
village_00634,res_subdistrict_00034,Bunbun Indah,
village_00635,res_subdistrict_00034,Suka Damai,24673
village_00636,res_subdistrict_00034,Tuah Kekhine,
village_00637,res_subdistrict_00034,Punce Nali,24673
village_00638,res_subdistrict_00034,Sade Ate,24673
village_00639,res_subdistrict_00034,Akhih Majile,24673
village_00640,res_subdistrict_00034,Ukhat Peseluk,24673
village_00641,res_subdistrict_00034,Tunas Mude,24673
village_00642,res_subdistrict_00034,Gaye Sendah,24673
village_00643,res_subdistrict_00034,Kute Hakhapen,
village_00644,res_subdistrict_00034,Kompas,24673
village_00645,res_subdistrict_00034,Sepakat,24673
village_00646,res_subdistrict_00035,Alue Luddin Sa,
village_00647,res_subdistrict_00035,Alue Luddin Dua,
village_00648,res_subdistrict_00035,Alue Dalam,24455
village_00649,res_subdistrict_00035,Dama Pulo Sa,
village_00650,res_subdistrict_00035,Dama Pulo Dua,
village_00651,res_subdistrict_00035,Buket Kulam,24455
village_00652,res_subdistrict_00035,Seuneubok Teungoh,24455
village_00653,res_subdistrict_00035,Jungka Gajah,24455
village_00654,res_subdistrict_00035,Seuneubok Simpang,24455
village_00655,res_subdistrict_00035,Matang Pineung,24455
village_00656,res_subdistrict_00035,Lhok Geulumpang,24455
village_00657,res_subdistrict_00035,Blang Buket,24455
village_00658,res_subdistrict_00035,Meunasah Keutapang,24455
village_00659,res_subdistrict_00035,Buket Rumia,
village_00660,res_subdistrict_00035,Alue Gadeng,24455
village_00661,res_subdistrict_00035,Kapai Baro,24455
village_00662,res_subdistrict_00035,Seuneubok Tuha Sa,
village_00663,res_subdistrict_00035,Seuneubok Tuha Dua,
village_00664,res_subdistrict_00035,Seuneubok Buloh,24455
village_00665,res_subdistrict_00035,Gaseh Sayang,24455
village_00666,res_subdistrict_00035,Alue Lhok,
village_00667,res_subdistrict_00035,Trieng Gadeng,24455
village_00668,res_subdistrict_00035,Grong-grong,24455
village_00669,res_subdistrict_00035,Matang Geuto,
village_00670,res_subdistrict_00035,Alue Merbo,
village_00671,res_subdistrict_00035,Buket Raya,24455
village_00672,res_subdistrict_00035,Gampong Keude,
village_00673,res_subdistrict_00035,Peukan Idi Cut,
village_00674,res_subdistrict_00035,Gampong Beunot,
village_00675,res_subdistrict_00035,Seuneubok Baroh,24455
village_00676,res_subdistrict_00035,Teupin Drum,24455
village_00677,res_subdistrict_00035,Kuala Idi Cut,24455
village_00678,res_subdistrict_00035,Seuneubok Aceh,24455
village_00679,res_subdistrict_00035,Gampong Baro,
village_00680,res_subdistrict_00035,Bagok Panah Sa,
village_00681,res_subdistrict_00035,Bagok Panah Dua,
village_00682,res_subdistrict_00035,Bagok Panah Lhee,
village_00683,res_subdistrict_00035,Bagok Panah Peut,
village_00684,res_subdistrict_00035,Buket Tualang,24455
village_00685,res_subdistrict_00035,Keumuneng Sa,
village_00686,res_subdistrict_00035,Keumuneng Dua,
village_00687,res_subdistrict_00035,Keumuneng Lhee,
village_00688,res_subdistrict_00035,Keumuneng Peut,
village_00689,res_subdistrict_00035,Keumuneng Limong,
village_00690,res_subdistrict_00035,Meunasah Blang,24455
village_00691,res_subdistrict_00036,Blang Keumahang,
village_00692,res_subdistrict_00036,Blang Jambee,24457
village_00693,res_subdistrict_00036,Keumuneng,24457
village_00694,res_subdistrict_00036,Ladang Baro,24457
village_00695,res_subdistrict_00036,Buket Panyang,24457
village_00696,res_subdistrict_00036,Seuneubok Rambong,24457
village_00697,res_subdistrict_00036,Seuneubok Baro,24457
village_00698,res_subdistrict_00036,Blang Mideun,24457
village_00699,res_subdistrict_00036,Paya Bakong,24457
village_00700,res_subdistrict_00036,Teupin Raya,24457
village_00701,res_subdistrict_00036,Lhok Rambong,24457
village_00702,res_subdistrict_00036,Julok Tunong,24457
village_00703,res_subdistrict_00036,Ulee Ateung,24457
village_00704,res_subdistrict_00036,Ulee Blang,24457
village_00705,res_subdistrict_00036,Labuhan,
village_00706,res_subdistrict_00036,Naleung,24457
village_00707,res_subdistrict_00036,Mane Rampak,24457
village_00708,res_subdistrict_00036,Matang,24457
village_00709,res_subdistrict_00036,Blang Uyok,24457
village_00710,res_subdistrict_00036,Blang Pauh Sa,
village_00711,res_subdistrict_00036,Blang Pauh Dua,
village_00712,res_subdistrict_00036,Ulee Tanoh,24457
village_00713,res_subdistrict_00036,Keude Kuta Binjei,24457
village_00714,res_subdistrict_00036,Bukit Seroja,
village_00715,res_subdistrict_00036,Kuala Geulumpang,24457
village_00716,res_subdistrict_00036,Gampong Baro,24457
village_00717,res_subdistrict_00036,Tumpok Teungoh,24457
village_00718,res_subdistrict_00036,Seumatang,24457
village_00719,res_subdistrict_00036,Ujong Tunong,24457
village_00720,res_subdistrict_00036,Bukit Dindeng,24457
village_00721,res_subdistrict_00036,Paya Pasi,24457
village_00722,res_subdistrict_00036,Alue Cek Doi,24457
village_00723,res_subdistrict_00036,Blang Gleum,24457
village_00724,res_subdistrict_00036,Tanjong Tok Blang,24457
village_00725,res_subdistrict_00036,Buket Makmu,
village_00726,res_subdistrict_00036,Lhok Seuntang,24457
village_00727,res_subdistrict_00036,Simpang Lhee,24457
village_00728,res_subdistrict_00037,Gampong Jawa,24454
village_00729,res_subdistrict_00037,Keude Blang,24454
village_00730,res_subdistrict_00037,Tanoh Anoe,24454
village_00731,res_subdistrict_00037,Kuala Peudawa Puntong,24454
village_00732,res_subdistrict_00037,Gampong Aceh,24454
village_00733,res_subdistrict_00037,Kuta Blang,24454
village_00734,res_subdistrict_00037,Gampong Tanjong,24454
village_00735,res_subdistrict_00037,Blang Geulumpang,24454
village_00736,res_subdistrict_00037,Meunasah Pu'uk,24454
village_00737,res_subdistrict_00037,Bantayan Timu,24454
village_00738,res_subdistrict_00037,Keutapang Mameh,24454
village_00739,res_subdistrict_00037,Seuneubok Rambong,24454
village_00740,res_subdistrict_00037,Kuala Idi,24454
village_00741,res_subdistrict_00037,Keude Aceh,24454
village_00742,res_subdistrict_00037,Seuneubok Bacee,24454
village_00743,res_subdistrict_00037,Titi Baro,24454
village_00744,res_subdistrict_00037,Tanjong Kapai,24454
village_00745,res_subdistrict_00037,Alue Dua Muka O,24454
village_00746,res_subdistrict_00037,Alue Dua Muka S,24454
village_00747,res_subdistrict_00037,Ulee Blang,24454
village_00748,res_subdistrict_00037,Buket Jok,24454
village_00749,res_subdistrict_00037,Buket Meulinteung,24454
village_00750,res_subdistrict_00037,Gampong Jalan,24454
village_00751,res_subdistrict_00037,Teupin Batee,24454
village_00752,res_subdistrict_00037,Buket Langa,24454
village_00753,res_subdistrict_00037,Buket Pala,24454
village_00754,res_subdistrict_00037,Buket Juara,24454
village_00755,res_subdistrict_00037,Seuneubok Tutong,24454
village_00756,res_subdistrict_00037,Seuneubok Tuha,24454
village_00757,res_subdistrict_00037,Sampoimah,24454
village_00758,res_subdistrict_00037,Dama Pulo,24454
village_00759,res_subdistrict_00037,Gureb Blang,
village_00760,res_subdistrict_00037,Gampong Baro,24454
village_00761,res_subdistrict_00037,Seuneubok Teungoh P.puntong,
village_00762,res_subdistrict_00037,Kuta Lawah,24454
village_00763,res_subdistrict_00038,Jambo Labu,24452
village_00764,res_subdistrict_00038,Alue Canang,24452
village_00765,res_subdistrict_00038,Alue Drien,24452
village_00766,res_subdistrict_00038,Buket Tiga,24452
village_00767,res_subdistrict_00038,Benteng,24452
village_00768,res_subdistrict_00038,Afeling Ii Bukit,
village_00769,res_subdistrict_00038,Keumuneng Hulu,
village_00770,res_subdistrict_00038,Peutow,24452
village_00771,res_subdistrict_00038,Alue Buloh,
village_00772,res_subdistrict_00038,Alue Teh,24452
village_00773,res_subdistrict_00038,Paya Rambong,24452
village_00774,res_subdistrict_00038,Alue Gadeng Sa,
village_00775,res_subdistrict_00038,Paya Tampah,24452
village_00776,res_subdistrict_00038,Paya Bili Dua,
village_00777,res_subdistrict_00038,Paya Bili Sa,
village_00778,res_subdistrict_00038,Paya Peulawi,24452
village_00779,res_subdistrict_00038,Keude Birem,24452
village_00780,res_subdistrict_00038,Bayeun,24452
village_00781,res_subdistrict_00038,Aramiyah,24452
village_00782,res_subdistrict_00038,Blang Tualang,24452
village_00783,res_subdistrict_00038,Buket Seuleumak,24452
village_00784,res_subdistrict_00038,Birem Rayeuk,24452
village_00785,res_subdistrict_00038,Alue Gadeng,24452
village_00786,res_subdistrict_00038,Alue Gadeng Dua,24452
village_00787,res_subdistrict_00038,Alue Sentang,24452
village_00788,res_subdistrict_00038,Merbou Dua,
village_00789,res_subdistrict_00038,Alue Nyamoek,
village_00790,res_subdistrict_00039,Lokop,
village_00791,res_subdistrict_00039,Terujak,
village_00792,res_subdistrict_00039,Tualang,
village_00793,res_subdistrict_00039,Leles,
village_00794,res_subdistrict_00039,Ujung Karang,
village_00795,res_subdistrict_00039,Nalon,
village_00796,res_subdistrict_00039,Jering,
village_00797,res_subdistrict_00039,Loot,
village_00798,res_subdistrict_00039,Seku Alan,
village_00799,res_subdistrict_00039,Sunti,
village_00800,res_subdistrict_00039,Umah Taring,
village_00801,res_subdistrict_00039,Bunin,
village_00802,res_subdistrict_00039,Sembuang,
village_00803,res_subdistrict_00039,Seuleumak,
village_00804,res_subdistrict_00039,Mesir,
village_00805,res_subdistrict_00039,Rampah,
village_00806,res_subdistrict_00039,Arul Durin,
village_00807,res_subdistrict_00040,Keude Bagok Sa,24456
village_00808,res_subdistrict_00040,Keude Bagok Dua,
village_00809,res_subdistrict_00040,Asan Tanjong,24456
village_00810,res_subdistrict_00040,Bantayan,24456
village_00811,res_subdistrict_00040,Matang Seuleumak,24456
village_00812,res_subdistrict_00040,Teupin Pukat,24456
village_00813,res_subdistrict_00040,Matang Neuheun,24456
village_00814,res_subdistrict_00040,Kuala Bagok,24456
village_00815,res_subdistrict_00040,Meunasah Teungoh,24456
village_00816,res_subdistrict_00040,Medang Ara,24456
village_00817,res_subdistrict_00040,Peulawi,24456
village_00818,res_subdistrict_00040,Baroh Bugeng,24456
village_00819,res_subdistrict_00040,Seumatang Aron,24456
village_00820,res_subdistrict_00040,Blang Panjou,24456
village_00821,res_subdistrict_00040,Pulo U,24456
village_00822,res_subdistrict_00040,Cot Asan,24456
village_00823,res_subdistrict_00040,Paya Enjee,24456
village_00824,res_subdistrict_00040,Seuleumak Muda,24456
village_00825,res_subdistrict_00040,Matang Panyang,24456
village_00826,res_subdistrict_00040,Meunasah Hagu,24456
village_00827,res_subdistrict_00040,Matang Kunyet,24456
village_00828,res_subdistrict_00040,Buket Panjou,24456
village_00829,res_subdistrict_00040,Buket Meurak,24456
village_00830,res_subdistrict_00040,Buket Panyang,24456
village_00831,res_subdistrict_00040,Seuneubok Dalam,24456
village_00832,res_subdistrict_00040,Gampong Mesjid,24456
village_00833,res_subdistrict_00040,Alue Siwah Serdang,24456
village_00834,res_subdistrict_00040,Gampong Lhee,24456
village_00835,res_subdistrict_00040,Beurandang,24456
village_00836,res_subdistrict_00040,Gampong Jalan,24456
village_00837,res_subdistrict_00040,Seuneubok Rambong,24456
village_00838,res_subdistrict_00041,Pasir Putih,24453
village_00839,res_subdistrict_00041,Tualang,24453
village_00840,res_subdistrict_00041,Keude Peureulak,24453
village_00841,res_subdistrict_00041,Leuge,24453
village_00842,res_subdistrict_00041,Uteun Dama,24453
village_00843,res_subdistrict_00041,Punti,24453
village_00844,res_subdistrict_00041,Alue Dua Paya Gajah,24453
village_00845,res_subdistrict_00041,Blang Bitra,24453
village_00846,res_subdistrict_00041,Kuala Bugak,24453
village_00847,res_subdistrict_00041,Paya Lipah,24453
